Model_Name,Algorithm,Gamma,Frequency,Version,Episode,Total_Reward,Episode_Length,Avg_Speed,Crashed
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,201,0.0,60,20.183840070865863,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,202,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,203,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,204,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,205,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,206,0.0,60,20.18384250087091,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,207,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,208,0.0,60,20.26717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,209,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,210,-15.0,39,19.737685711311777,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,211,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,212,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,213,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,214,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,215,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,216,0.0,60,20.18384250087091,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,217,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,218,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,219,-15.0,9,18.798570035278413,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,220,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,221,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,222,0.0,60,20.098075601809782,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,223,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,224,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,225,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,226,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,227,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,228,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,229,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,230,-15.0,22,20.054874609564564,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,231,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,232,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,233,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,234,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,235,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,236,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,237,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,238,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,239,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,240,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,241,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,242,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,243,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,244,0.0,60,20.183842500568463,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,245,-15.0,26,19.60652856696766,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,246,-15.0,37,19.723506560571874,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,247,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,248,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,249,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,250,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,251,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,252,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,253,-15.0,56,19.881602896893014,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,254,0.0,60,20.350509096574648,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,255,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,256,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,257,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,258,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,259,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,260,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,261,0.0,60,20.183842500870913,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,262,-15.0,15,19.45195832527828,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,263,0.0,60,20.1837714339651,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,264,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,265,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,266,0.23415100237996764,60,20.347172799401815,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,267,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,268,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,269,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,270,-15.0,3,19.897773817261008,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,271,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,272,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,273,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,274,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,275,-15.0,3,18.399070970514362,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,276,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,277,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,278,0.0,60,20.183842488744183,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,279,0.0,60,20.183842500862074,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,280,0.0,60,20.086268481318736,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,281,0.0,60,20.26717583420424,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,282,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,283,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,284,-15.0,4,17.297506864960297,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,285,0.48368816745083,60,20.600509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,286,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,287,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,288,-15.0,3,18.08482591409846,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,289,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,290,-15.0,32,19.72071207991796,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,291,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,292,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,293,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,294,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,295,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,296,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,297,0.0,60,20.350509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,298,0.0,60,20.183842429907987,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,299,-15.0,57,19.971399337298404,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,300,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,301,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,302,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,303,-15.0,15,19.89685148496499,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,304,0.0,60,20.183840425519076,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,305,0.0,60,20.18384250081039,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,306,0.0,60,20.350509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,307,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,308,0.0,60,20.183842500870913,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,309,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,310,-15.0,31,19.845014902787444,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,311,-15.0,22,19.48378899571365,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,312,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,313,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,314,0.0,60,20.267175823847378,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,315,0.24269930281659063,60,20.350509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,316,0.0,60,20.433842500870913,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,317,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,318,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,319,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,320,-15.0,38,19.95928348090728,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,321,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,322,0.0,60,20.26717583420424,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,323,0.0,60,20.100438100631767,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,324,-15.0,32,19.64510493455314,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,325,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,326,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,327,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,328,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,329,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,330,0.0,60,20.18384250087091,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,331,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,332,0.23415100238012237,60,20.350509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,333,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,334,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,335,0.0,60,20.26717583420424,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,336,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,337,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,338,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,339,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,340,-15.0,18,19.431652374508847,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,341,0.0,60,20.18384250087091,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,342,-15.0,5,19.24144965140716,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,343,-15.0,35,19.95342177788596,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,344,0.0,60,20.183842500870913,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,345,-15.0,46,19.917548726310418,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,346,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,347,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,348,0.0,60,20.26717583420424,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,349,0.0,60,20.183842500870917,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,350,-15.0,35,19.88750818735356,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,351,0.0,60,20.26717583420424,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,352,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,353,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,354,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,355,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,356,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,357,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,358,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,359,0.0,60,20.183842500870906,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,360,-15.0,21,19.684274391714684,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,361,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,362,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,363,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,364,-15.0,8,18.882848511846653,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,365,-15.0,25,19.615758831614666,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,366,0.23415100237987385,60,20.350509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,367,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,368,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,369,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,370,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,371,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,372,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,373,-15.0,13,19.213057133959353,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,374,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,375,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,376,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,377,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,378,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,379,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,380,-15.0,25,19.807818479456433,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,381,-15.0,55,19.813995322566537,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,382,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,383,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,384,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,385,0.0,60,20.183842440264847,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,386,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,387,-15.0,23,19.83509745262083,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,388,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,389,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,390,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,391,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,392,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,393,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,394,-15.0,53,19.785723734069823,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,395,0.0,60,20.26717583420424,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,396,0.48269019841380456,60,20.766591468293548,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,397,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,398,0.0,60,20.267175834204192,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,399,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,400,-15.0,38,19.803872317923464,1
