Model_Name,Algorithm,Gamma,Frequency,Version,Episode,Total_Reward,Episode_Length,Avg_Speed,Crashed
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,401,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,402,-15.0,22,19.59376302533521,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,403,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,404,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,405,0.0,60,20.18384250087091,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,406,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,407,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,408,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,409,-15.0,21,19.819392448108527,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,410,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,411,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,412,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,413,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,414,-15.0,11,20.09368636804673,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,415,0.0,60,20.183842500870917,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,416,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,417,-15.0,44,19.98298033009395,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,418,-15.0,2,18.104306696135616,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,419,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,420,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,421,-15.0,28,20.7510910732948,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,422,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,423,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,424,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,425,0.23415103876015414,60,20.350509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,426,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,427,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,428,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,429,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,430,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,431,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,432,0.0,60,20.26717583420424,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,433,0.24269930281659063,60,20.350509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,434,0.0,60,20.183842500870615,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,435,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,436,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,437,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,438,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,439,-15.0,39,19.85259319292651,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,440,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,441,-15.0,19,20.510379827311624,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,442,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,443,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,444,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,445,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,446,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,447,0.0,60,20.183842500870913,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,448,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,449,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,450,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,451,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,452,0.0,60,20.100509167485892,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,453,0.0,60,20.350509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,454,-15.0,7,18.723256507698558,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,455,-15.0,43,20.080297029638995,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,456,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,457,-15.0,24,19.968797271838913,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,458,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,459,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,460,-15.0,52,19.828130510718754,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,461,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,462,0.23415100237996764,60,20.349939021476793,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,463,-15.0,40,19.85627836310335,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,464,-15.0,50,19.772867158114014,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,465,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,466,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,467,0.23415100237988967,60,20.350509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,468,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,469,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,470,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,471,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,472,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,473,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,474,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,475,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,476,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,477,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,478,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,479,-15.0,36,19.910538191088026,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,480,-15.0,15,19.836478406354562,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,481,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,482,-15.0,21,19.812513645641033,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,483,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,484,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,485,0.19997724416005536,60,20.486260896038743,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,486,-15.0,17,20.250229789743887,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,487,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,488,0.0,60,20.18384250087091,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,489,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,490,0.23415100859691265,60,20.350509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,491,-15.0,3,19.096693663953214,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,492,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,493,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,494,0.0,60,20.18384250087091,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,495,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,496,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,497,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,498,0.0,60,20.267175834193896,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,499,0.23415100237999392,60,20.43384250087091,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,500,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,501,0.0,60,20.100509165767715,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,502,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,503,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,504,-15.0,58,19.93211700960991,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,505,0.0,60,20.18384250087091,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,506,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,507,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,508,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,509,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,510,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,511,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,512,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,513,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,514,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,515,-15.0,12,19.31494790668662,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,516,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,517,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,518,-15.0,52,19.91142251519937,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,519,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,520,0.0,60,20.100509165767715,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,521,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,522,0.0,60,20.18384250087091,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,523,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,524,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,525,0.0,60,20.100509167537318,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,526,0.24269930281659063,60,20.350509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,527,0.0,60,20.100509167536067,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,528,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,529,-15.0,24,19.62761610655728,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,530,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,531,-15.0,4,19.924137765899093,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,532,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,533,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,534,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,535,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,536,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,537,0.24269930281659063,60,20.350509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,538,-15.0,21,19.81251364558927,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,539,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,540,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,541,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,542,-15.0,58,19.845910113058196,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,543,-15.0,53,19.87490117407564,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,544,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,545,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,546,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,547,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,548,0.0,60,20.183842500870917,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,549,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,550,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,551,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,552,0.0,60,20.18384250087091,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,553,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,554,0.0,60,20.100509167537567,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,555,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,556,0.0,60,20.18384250087091,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,557,0.0,60,20.100509167537577,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,558,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,559,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,560,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,561,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,562,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,563,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,564,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,565,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,566,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,567,-15.0,18,19.466331710575925,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,568,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,569,-15.0,2,20.500227558399445,1
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,570,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,571,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,572,0.0,60,20.16716824892427,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,573,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,574,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,575,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,576,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,577,0.23415100237996764,60,20.433825851015946,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,578,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,579,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,580,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,581,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,582,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,583,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,584,0.0,60,20.267175834204238,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,585,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,586,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,587,0.0,60,20.100509167528745,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,588,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,589,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,590,0.0,60,20.100509167537584,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,591,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,592,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,593,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,594,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,595,0.0,60,20.100509167537574,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,596,0.0,60,20.267090547448515,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,597,0.0,60,20.183842500870917,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,598,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,599,0.0,60,20.01717583420425,0
Optimized_1Hz_Gamma93_target_150,QRDQN,0.9,1Hz,No,600,0.0,60,20.01717583420425,0
